0.1,10,0.5,5000,1000,100,100,2,0,4,6346,0.2,0.2,-0.0194675824355938,4.99239520807509,0.20075,0.219399999999999
0.1,10,0.5,5000,1000,100,100,2,0,4,6346,0.2,0.4,0.0233214228289232,5.44220190358815,0.2554,0.3962
0.1,10,0.5,5000,1000,100,100,2,0,4,6346,0.2,0.6,-0.0447197841376234,5.52813364334318,0.229099999999999,0.60066
0.1,10,0.5,5000,1000,100,100,2,0,4,6346,0.2,0.8,0.0321190812609981,4.37046763508813,0.24864,0.805850000000002
0.1,10,0.5,5000,1000,100,100,2,0,4,6346,0.4,0.2,0.011594092158408,5.24629988183079,0.33708,0.16309
0.1,10,0.5,5000,1000,100,100,2,0,4,6346,0.4,0.4,-0.0246381077341901,5.4452894168175,0.395740000000001,0.342550000000001
0.1,10,0.5,5000,1000,100,100,2,0,4,6346,0.4,0.6,-0.034469936928474,6.36106850481976,0.512220000000001,0.504890000000001
0.1,10,0.5,5000,1000,100,100,2,0,4,6346,0.4,0.8,0.00299159098716365,5.10252786501114,0.673840000000001,0.890549999999998
0.1,10,0.5,5000,1000,100,100,2,0,4,6346,0.6,0.2,-0.0041337080335788,5.56976565225128,0.23859,0.2523
0.1,10,0.5,5000,1000,100,100,2,0,4,6346,0.6,0.4,-0.0137513186843428,5.61978083588069,0.34646,0.30414
0.1,10,0.5,5000,1000,100,100,2,0,4,6346,0.6,0.6,-0.0123883452191213,6.9010219825142,0.512400000000001,0.541850000000001
0.1,10,0.5,5000,1000,100,100,2,0,4,6346,0.6,0.8,-0.0106308864064299,5.11773489388646,0.65159,0.822459999999999
0.1,10,0.5,5000,1000,100,100,2,0,4,6346,0.8,0.2,-0.0399499828665334,4.73471199640239,0.830290000000004,0.1772
0.1,10,0.5,5000,1000,100,100,2,0,4,6346,0.8,0.4,7.39997086376632e-13,4.95315765648865,0.82538,0.439999999999999
0.1,10,0.5,5000,1000,100,100,2,0,4,6346,0.8,0.6,-0.0349681161411939,4.87408662122997,0.754919999999999,0.603469999999999
0.1,10,0.5,5000,1000,100,100,2,0,4,6346,0.8,0.8,3.44631691979041e-13,4.09251785569813,0.75311,0.780000000000001
0.1,10,0.5,5000,1000,100,100,2,1e-05,4,6346,0.2,0.2,0.0551321735901407,5.38025745758389,0.26023,0.21308
0.1,10,0.5,5000,1000,100,100,2,1e-05,4,6346,0.2,0.4,-0.010878380142295,5.43730771390631,0.25313,0.41521
0.1,10,0.5,5000,1000,100,100,2,1e-05,4,6346,0.2,0.6,0.0192652000986546,6.05753931841161,0.25696,0.55752
0.1,10,0.5,5000,1000,100,100,2,1e-05,4,6346,0.2,0.8,0.00973806722365022,5.323284221184,0.27917,0.80859
0.1,10,0.5,5000,1000,100,100,2,1e-05,4,6346,0.4,0.2,-0.0113725311715723,5.66034382093163,0.38466,0.19146
0.1,10,0.5,5000,1000,100,100,2,1e-05,4,6346,0.4,0.4,0.236963606206824,7.59568296116467,0.47433,0.48037
0.1,10,0.5,5000,1000,100,100,2,1e-05,4,6346,0.4,0.6,0.108884458812675,6.77916807597782,0.518280000000001,0.51769
0.1,10,0.5,5000,1000,100,100,2,1e-05,4,6346,0.4,0.8,-0.029782000216171,5.86303724695293,0.60204,0.775530000000001
0.1,10,0.5,5000,1000,100,100,2,1e-05,4,6346,0.6,0.2,0.0168907783783433,5.97470921785636,0.28439,0.20336
0.1,10,0.5,5000,1000,100,100,2,1e-05,4,6346,0.6,0.4,-0.00830457470355927,6.33932317263117,0.417880000000001,0.42052
0.1,10,0.5,5000,1000,100,100,2,1e-05,4,6346,0.6,0.6,0.00972577277756233,6.74231826830742,0.58563,0.57983
0.1,10,0.5,5000,1000,100,100,2,1e-05,4,6346,0.6,0.8,0.0113494256072088,5.86590902757187,0.64215,0.66932
0.1,10,0.5,5000,1000,100,100,2,1e-05,4,6346,0.8,0.2,0.060796313399073,5.03304436097887,0.831190000000001,0.224449999999999
0.1,10,0.5,5000,1000,100,100,2,1e-05,4,6346,0.8,0.4,-0.0577828563440386,6.2529124788462,0.736109999999999,0.40831
0.1,10,0.5,5000,1000,100,100,2,1e-05,4,6346,0.8,0.6,0.0652795759195127,5.69967368169542,0.716039999999999,0.613070000000001
0.1,10,0.5,5000,1000,100,100,2,1e-05,4,6346,0.8,0.8,0.047572710259384,5.4167742404077,0.713109999999999,0.79029
0.1,10,0.5,5000,1000,100,100,2,0.0001,4,6346,0.2,0.2,-0.0385895025802728,8.18277616118229,0.38535,0.3668
0.1,10,0.5,5000,1000,100,100,2,0.0001,4,6346,0.2,0.4,-0.0223776382275904,8.47495750356358,0.38131,0.42481
0.1,10,0.5,5000,1000,100,100,2,0.0001,4,6346,0.2,0.6,0.0220358213376978,8.22366759964318,0.56656,0.56421
0.1,10,0.5,5000,1000,100,100,2,0.0001,4,6346,0.2,0.8,0.0523727083799117,7.84487124704175,0.57939,0.61375
0.1,10,0.5,5000,1000,100,100,2,0.0001,4,6346,0.4,0.2,0.0354046563800855,8.51398255405429,0.37985,0.37936
0.1,10,0.5,5000,1000,100,100,2,0.0001,4,6346,0.4,0.4,0.362738892869551,9.95830006626522,0.49157,0.48847
